,Indicator,Country,Date,value
2032,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-10-09,0.0
2033,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-10-09,0.0
2034,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-10-09,6.0
2035,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-10-09,8.0
2036,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-10-09,0.0
2037,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-10-09,0.0
2038,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-10-09,1.0
2039,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-10-13,3955.0
2040,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-10-13,4806.0
2041,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-10-13,2534.0
2042,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-10-13,0.0
2043,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-10-13,0.0
2044,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-10-13,6.0
2045,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-10-13,8.0
2046,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-10-13,0.0
2047,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-10-13,0.0
2048,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-10-13,1.0
2049,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-10-15,4806.0
2050,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-10-15,3955.0
2051,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-10-15,2534.0
2052,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-10-15,0.0
2053,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-10-15,0.0
2054,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-10-15,6.0
2055,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-10-15,8.0
2056,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-10-15,0.0
2057,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-10-15,0.0
2058,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-10-15,1.0
2059,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-10-16,4806.0
2060,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-10-16,3955.0
2061,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-10-16,2535.0
2062,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-10-16,0.0
2063,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-10-16,0.0
2064,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-10-16,6.0
2065,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-10-16,8.0
2066,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-10-16,0.0
2067,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-10-16,0.0
2068,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-10-16,1.0
2069,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-10-20,4806.0
2070,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-10-20,3955.0
2071,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-10-20,2535.0
2072,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-10-20,0.0
2073,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-10-20,0.0
2074,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-10-20,6.0
2075,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-10-20,8.0
2076,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-10-20,0.0
2077,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-10-20,0.0
2078,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-10-20,1.0
2079,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-10-22,4806.0
2080,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-10-22,3955.0
2081,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-10-22,2535.0
2082,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-10-22,0.0
2083,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-10-22,0.0
2084,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-10-22,6.0
2085,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-10-22,8.0
2086,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-10-22,0.0
2087,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-10-22,0.0
2088,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-10-22,1.0
2089,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-10-23,3955.0
2090,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-10-23,4806.0
2091,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-10-23,2535.0
2092,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-10-23,0.0
2093,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-10-23,0.0
2094,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-10-23,6.0
2095,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-10-23,8.0
2096,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-10-23,0.0
2097,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-10-23,0.0
2098,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-10-23,1.0
2099,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-10-26,2535.0
2100,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-10-26,4806.0
2101,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-10-26,3955.0
2102,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-10-26,0.0
2103,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-10-26,0.0
2104,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-10-26,6.0
2105,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-10-26,8.0
2106,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-10-26,0.0
2107,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-10-26,0.0
2108,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-10-26,1.0
2109,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-10-27,3955.0
2110,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-10-27,4806.0
2111,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-10-27,2535.0
2112,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-10-27,0.0
2113,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-10-27,0.0
2114,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-10-27,6.0
2115,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-10-27,8.0
2116,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-10-27,0.0
2117,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-10-27,0.0
2118,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-10-27,1.0
2119,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-10-29,4806.0
2120,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-10-29,3955.0
2121,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-10-29,2536.0
2122,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-10-29,0.0
2123,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-10-29,0.0
2124,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-10-29,6.0
2125,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-10-29,8.0
2126,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-10-29,0.0
2127,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-10-29,0.0
2128,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-10-29,1.0
2129,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-10-30,4806.0
2130,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-10-30,3955.0
2131,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-10-30,2536.0
2132,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-10-30,0.0
2133,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-10-30,0.0
2134,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-10-30,6.0
2135,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-10-30,8.0
2136,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-10-30,0.0
2137,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-10-30,0.0
2138,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-10-30,1.0
2139,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-11-03,3955.0
2140,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-11-03,4806.0
2141,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-11-03,2536.0
2142,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-11-03,0.0
2143,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-11-03,0.0
2144,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-11-03,6.0
2145,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-11-03,8.0
2146,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-11-03,0.0
2147,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-11-03,0.0
2148,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-11-03,1.0
2149,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-11-05,2536.0
2150,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-11-05,3955.0
2151,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-11-05,4806.0
2152,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-11-05,0.0
2153,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-11-05,0.0
2154,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-11-05,6.0
2155,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-11-05,8.0
2156,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-11-05,0.0
2157,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-11-05,0.0
2158,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-11-05,1.0
2159,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-11-06,3955.0
2160,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-11-06,4806.0
2161,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-11-06,2536.0
2162,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-11-06,0.0
2163,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-11-06,0.0
2164,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-11-06,6.0
2165,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-11-06,8.0
2166,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-11-06,0.0
2167,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-11-06,0.0
2168,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-11-06,1.0
2169,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-11-10,3955.0
2170,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-11-10,4806.0
2171,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-11-10,2536.0
2172,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-11-10,0.0
2173,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-11-10,0.0
2174,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-11-10,6.0
2175,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-11-10,8.0
2176,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-11-10,0.0
2177,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-11-10,0.0
