,Indicator,Country,Date,value
2217,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-11-20,20.0
2218,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-11-20,1.0
2219,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-11-20,1.0
2220,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-11-20,4.0
2221,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-11-24,14122.0
2222,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-11-24,10666.0
2223,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-11-24,3804.0
2224,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-11-24,1.0
2225,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-11-24,1.0
2226,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-11-24,8.0
2227,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-11-24,20.0
2228,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-11-24,1.0
2229,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-11-24,1.0
2230,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-11-24,4.0
2231,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-11-26,10666.0
2232,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-11-26,14122.0
2233,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-11-26,3804.0
2234,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-11-26,1.0
2235,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-11-26,1.0
2236,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-11-26,8.0
2237,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-11-26,20.0
2238,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-11-26,1.0
2239,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-11-26,1.0
2240,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-11-26,4.0
2241,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-12-01,3804.0
2242,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-12-01,10666.0
2243,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-12-01,14122.0
2244,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-12-01,1.0
2245,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-12-01,1.0
2246,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-12-01,8.0
2247,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-12-01,20.0
2248,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-12-01,1.0
2249,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-12-01,1.0
2250,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-12-01,4.0
2251,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-12-02,3804.0
2252,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-12-02,14122.0
2253,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-12-02,10666.0
2254,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-12-02,1.0
2255,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-12-02,1.0
2256,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-12-02,8.0
2257,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-12-02,20.0
2258,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-12-02,1.0
2259,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-12-02,1.0
2260,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-12-02,4.0
2261,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-12-03,3805.0
2262,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-12-03,14122.0
2263,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-12-03,10666.0
2264,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-12-03,1.0
2265,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-12-03,1.0
2266,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-12-03,8.0
2267,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-12-03,20.0
2268,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-12-03,1.0
2269,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-12-03,1.0
2270,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-12-03,4.0
2271,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-12-09,10666.0
2272,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-12-09,14122.0
2273,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-12-09,3804.0
2274,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-12-09,1.0
2275,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-12-09,1.0
2276,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-12-09,8.0
2277,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-12-09,20.0
2278,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-12-09,1.0
2279,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-12-09,1.0
2280,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-12-09,4.0
2281,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-12-10,14122.0
2282,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-12-10,10666.0
2283,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-12-10,3804.0
2284,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-12-10,1.0
2285,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-12-10,1.0
2286,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-12-10,8.0
2287,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-12-10,20.0
2288,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-12-10,1.0
2289,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-12-10,1.0
2290,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-12-10,4.0
2291,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-12-11,3804.0
2292,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-12-11,14122.0
2293,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-12-11,10666.0
2294,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-12-11,1.0
2295,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-12-11,1.0
2296,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-12-11,8.0
2297,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-12-11,20.0
2298,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-12-11,1.0
2299,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-12-11,1.0
2300,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-12-11,4.0
2301,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-12-15,3807.0
2302,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-12-15,14122.0
2303,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-12-15,10666.0
2304,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-12-15,1.0
2305,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-12-15,1.0
2306,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-12-15,8.0
2307,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-12-15,20.0
2308,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-12-15,1.0
2309,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-12-15,1.0
2310,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-12-15,4.0
2311,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-12-16,10666.0
2312,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-12-16,14122.0
2313,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-12-16,3807.0
2314,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-12-16,1.0
2315,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-12-16,1.0
2316,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-12-16,8.0
2317,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-12-16,20.0
2318,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-12-16,1.0
2319,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-12-16,1.0
2320,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-12-16,4.0
2321,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-12-17,3805.0
2322,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-12-17,14122.0
2323,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-12-17,10666.0
2324,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-12-17,1.0
2325,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-12-17,1.0
2326,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-12-17,8.0
2327,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-12-17,20.0
2328,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-12-17,1.0
2329,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-12-17,1.0
2330,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-12-17,4.0
2331,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-12-22,10666.0
2332,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-12-22,14122.0
2333,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-12-22,3804.0
2334,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-12-22,1.0
2335,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-12-22,1.0
2336,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-12-22,8.0
2337,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-12-22,20.0
2338,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-12-22,1.0
2339,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-12-22,1.0
2340,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-12-22,4.0
2341,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-12-23,14122.0
2342,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-12-23,3804.0
2343,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-12-23,10666.0
2344,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-12-23,1.0
2345,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-12-23,1.0
2346,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-12-23,8.0
2347,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-12-23,20.0
2348,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-12-23,1.0
2349,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-12-23,1.0
2350,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-12-23,4.0
2351,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-12-29,14122.0
2352,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-12-29,10666.0
2353,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-12-29,3804.0
2354,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-12-29,1.0
2355,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-12-29,1.0
2356,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-12-29,8.0
2357,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-12-29,20.0
2358,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-12-29,1.0
2359,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-12-29,1.0
