,Indicator,Country,Date,value
10122,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-07-07,1.0
10123,Cumulative number of confirmed Ebola cases,Spain,2015-07-07,1.0
10124,Cumulative number of probable Ebola cases,Spain,2015-07-07,0.0
10125,Cumulative number of suspected Ebola cases,Spain,2015-07-07,0.0
10126,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-07-07,1.0
10127,Cumulative number of confirmed Ebola cases,United States of America,2015-07-07,4.0
10128,Cumulative number of probable Ebola cases,United States of America,2015-07-07,0.0
10129,Cumulative number of suspected Ebola cases,United States of America,2015-07-07,0.0
10130,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-07-07,4.0
10131,Cumulative number of confirmed Ebola deaths,Nigeria,2015-07-07,7.0
10132,Cumulative number of probable Ebola deaths,Nigeria,2015-07-07,1.0
10133,Cumulative number of suspected Ebola deaths,Nigeria,2015-07-07,0.0
10134,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-07-07,8.0
10135,Cumulative number of confirmed Ebola deaths,Senegal,2015-07-07,0.0
10136,Cumulative number of probable Ebola deaths,Senegal,2015-07-07,0.0
10137,Cumulative number of suspected Ebola deaths,Senegal,2015-07-07,0.0
10138,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-07-07,0.0
10139,Cumulative number of confirmed Ebola deaths,Spain,2015-07-07,0.0
10140,Cumulative number of probable Ebola deaths,Spain,2015-07-07,0.0
10141,Cumulative number of suspected Ebola deaths,Spain,2015-07-07,0.0
10142,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-07-07,0.0
10143,Cumulative number of confirmed Ebola deaths,United States of America,2015-07-07,1.0
10144,Cumulative number of probable Ebola deaths,United States of America,2015-07-07,0.0
10145,Cumulative number of suspected Ebola deaths,United States of America,2015-07-07,0.0
10146,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-07-07,1.0
10147,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-07-08,10666.0
10148,Cumulative number of suspected Ebola cases,Sierra Leone,2015-07-08,4194.0
10149,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-07-08,3940.0
10150,Number of confirmed Ebola cases in the last 21 days,Guinea,2015-07-08,42.0
10151,Cumulative number of probable Ebola cases,Liberia,2015-07-08,1879.0
10152,Number of confirmed Ebola cases in the last 21 days,Sierra Leone,2015-07-08,25.0
10153,Cumulative number of confirmed Ebola cases,Liberia,2015-07-08,3151.0
10154,"Number of confirmed, probable and suspected Ebola cases in the last 21 days",Guinea,2015-07-08,42.0
10155,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-07-08,13155.0
10156,Cumulative number of suspected Ebola cases,Liberia,2015-07-08,5636.0
10157,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-07-08,4806.0
10158,Cumulative number of suspected Ebola deaths,Sierra Leone,2015-07-08,158.0
10159,Cumulative number of probable Ebola cases,Guinea,2015-07-08,450.0
10160,Cumulative number of confirmed Ebola cases,Sierra Leone,2015-07-08,8674.0
10161,Cumulative number of suspected Ebola cases,Guinea,2015-07-08,11.0
10162,Cumulative number of confirmed Ebola cases,Guinea,2015-07-08,3287.0
10163,Cumulative number of probable Ebola cases,Sierra Leone,2015-07-08,287.0
10164,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-07-08,3748.0
10165,Cumulative number of probable Ebola deaths,Guinea,2015-07-08,450.0
10166,Cumulative number of confirmed Ebola deaths,Sierra Leone,2015-07-08,3574.0
10167,Cumulative number of probable Ebola deaths,Sierra Leone,2015-07-08,208.0
10168,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-07-08,2499.0
10169,Cumulative number of confirmed Ebola deaths,Guinea,2015-07-08,2049.0
10170,"Number of confirmed, probable and suspected Ebola cases in the last 21 days",Sierra Leone,2015-07-08,25.0
10179,Cumulative number of confirmed Ebola cases,Italy,2015-07-08,1.0
10180,Cumulative number of probable Ebola cases,Italy,2015-07-08,0.0
10181,Cumulative number of suspected Ebola cases,Italy,2015-07-08,0.0
10182,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-07-08,0.0
10183,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-07-08,1.0
10184,Cumulative number of confirmed Ebola cases,United Kingdom,2015-07-08,1.0
10185,Cumulative number of probable Ebola cases,United Kingdom,2015-07-08,0.0
10186,Cumulative number of suspected Ebola cases,United Kingdom,2015-07-08,0.0
10187,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-07-08,0.0
10188,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-07-08,1.0
10189,Cumulative number of confirmed Ebola cases,Mali,2015-07-08,7.0
10190,Cumulative number of probable Ebola cases,Mali,2015-07-08,1.0
10191,Cumulative number of suspected Ebola cases,Mali,2015-07-08,0.0
10192,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-07-08,6.0
10193,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-07-08,8.0
10194,Cumulative number of confirmed Ebola cases,Nigeria,2015-07-08,19.0
10195,Cumulative number of probable Ebola cases,Nigeria,2015-07-08,1.0
10196,Cumulative number of suspected Ebola cases,Nigeria,2015-07-08,0.0
10197,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-07-08,20.0
10198,Cumulative number of confirmed Ebola cases,Senegal,2015-07-08,1.0
10199,Cumulative number of probable Ebola cases,Senegal,2015-07-08,0.0
10200,Cumulative number of suspected Ebola cases,Senegal,2015-07-08,0.0
10201,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-07-08,1.0
10202,Cumulative number of confirmed Ebola cases,Spain,2015-07-08,1.0
10203,Cumulative number of probable Ebola cases,Spain,2015-07-08,0.0
10204,Cumulative number of suspected Ebola cases,Spain,2015-07-08,0.0
10205,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-07-08,1.0
10206,Cumulative number of confirmed Ebola cases,United States of America,2015-07-08,4.0
10207,Cumulative number of probable Ebola cases,United States of America,2015-07-08,0.0
10208,Cumulative number of suspected Ebola cases,United States of America,2015-07-08,0.0
10209,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-07-08,4.0
10210,Cumulative number of confirmed Ebola deaths,Nigeria,2015-07-08,7.0
10211,Cumulative number of probable Ebola deaths,Nigeria,2015-07-08,1.0
10212,Cumulative number of suspected Ebola deaths,Nigeria,2015-07-08,0.0
10213,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-07-08,8.0
10214,Cumulative number of confirmed Ebola deaths,Senegal,2015-07-08,0.0
10215,Cumulative number of probable Ebola deaths,Senegal,2015-07-08,0.0
10216,Cumulative number of suspected Ebola deaths,Senegal,2015-07-08,0.0
10217,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-07-08,0.0
10218,Cumulative number of confirmed Ebola deaths,Spain,2015-07-08,0.0
10219,Cumulative number of probable Ebola deaths,Spain,2015-07-08,0.0
10220,Cumulative number of suspected Ebola deaths,Spain,2015-07-08,0.0
10221,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-07-08,0.0
10222,Cumulative number of confirmed Ebola deaths,United States of America,2015-07-08,1.0
10223,Cumulative number of probable Ebola deaths,United States of America,2015-07-08,0.0
10224,Cumulative number of suspected Ebola deaths,United States of America,2015-07-08,0.0
10225,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-07-08,1.0
10226,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-07-09,3744.0
10227,Cumulative number of confirmed Ebola cases,Guinea,2015-07-09,3290.0
10228,Cumulative number of probable Ebola cases,Guinea,2015-07-09,450.0
10229,Cumulative number of suspected Ebola cases,Guinea,2015-07-09,4.0
10230,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-07-09,2505.0
10231,Cumulative number of confirmed Ebola deaths,Guinea,2015-07-09,2055.0
10232,Cumulative number of probable Ebola deaths,Guinea,2015-07-09,450.0
10233,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-07-09,10666.0
10234,Cumulative number of confirmed Ebola cases,Liberia,2015-07-09,3151.0
10235,Cumulative number of probable Ebola cases,Liberia,2015-07-09,1879.0
10236,Cumulative number of suspected Ebola cases,Liberia,2015-07-09,5636.0
10237,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-07-09,4806.0
10238,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-07-09,13169.0
10239,Cumulative number of confirmed Ebola cases,Sierra Leone,2015-07-09,8675.0
10240,Cumulative number of probable Ebola cases,Sierra Leone,2015-07-09,287.0
10241,Cumulative number of suspected Ebola cases,Sierra Leone,2015-07-09,4207.0
10242,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-07-09,3941.0
10243,Cumulative number of confirmed Ebola deaths,Sierra Leone,2015-07-09,3575.0
10244,Cumulative number of probable Ebola deaths,Sierra Leone,2015-07-09,208.0
10245,Cumulative number of suspected Ebola deaths,Sierra Leone,2015-07-09,158.0
10251,Cumulative number of confirmed Ebola cases,Italy,2015-07-09,1.0
10252,Cumulative number of probable Ebola cases,Italy,2015-07-09,0.0
10253,Cumulative number of suspected Ebola cases,Italy,2015-07-09,0.0
10254,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-07-09,0.0
10255,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-07-09,1.0
10256,Cumulative number of confirmed Ebola cases,United Kingdom,2015-07-09,1.0
10257,Cumulative number of probable Ebola cases,United Kingdom,2015-07-09,0.0
10258,Cumulative number of suspected Ebola cases,United Kingdom,2015-07-09,0.0
10259,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-07-09,0.0
10260,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-07-09,1.0
10261,Cumulative number of confirmed Ebola cases,Mali,2015-07-09,7.0
10262,Cumulative number of probable Ebola cases,Mali,2015-07-09,1.0
10263,Cumulative number of suspected Ebola cases,Mali,2015-07-09,0.0
10264,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-07-09,6.0
10265,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-07-09,8.0
10266,Cumulative number of confirmed Ebola cases,Nigeria,2015-07-09,19.0
10267,Cumulative number of probable Ebola cases,Nigeria,2015-07-09,1.0
10268,Cumulative number of suspected Ebola cases,Nigeria,2015-07-09,0.0
10269,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-07-09,20.0
10270,Cumulative number of confirmed Ebola cases,Senegal,2015-07-09,1.0
10271,Cumulative number of probable Ebola cases,Senegal,2015-07-09,0.0
10272,Cumulative number of suspected Ebola cases,Senegal,2015-07-09,0.0
10273,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-07-09,1.0
10274,Cumulative number of confirmed Ebola cases,Spain,2015-07-09,1.0
10275,Cumulative number of probable Ebola cases,Spain,2015-07-09,0.0
10276,Cumulative number of suspected Ebola cases,Spain,2015-07-09,0.0
10277,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-07-09,1.0
10278,Cumulative number of confirmed Ebola cases,United States of America,2015-07-09,4.0
10279,Cumulative number of probable Ebola cases,United States of America,2015-07-09,0.0
10280,Cumulative number of suspected Ebola cases,United States of America,2015-07-09,0.0
10281,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-07-09,4.0
10282,Cumulative number of confirmed Ebola deaths,Nigeria,2015-07-09,7.0
10283,Cumulative number of probable Ebola deaths,Nigeria,2015-07-09,1.0
10284,Cumulative number of suspected Ebola deaths,Nigeria,2015-07-09,0.0
10285,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-07-09,8.0
10286,Cumulative number of confirmed Ebola deaths,Senegal,2015-07-09,0.0
10287,Cumulative number of probable Ebola deaths,Senegal,2015-07-09,0.0
10288,Cumulative number of suspected Ebola deaths,Senegal,2015-07-09,0.0
10289,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-07-09,0.0
10290,Cumulative number of confirmed Ebola deaths,Spain,2015-07-09,0.0
10291,Cumulative number of probable Ebola deaths,Spain,2015-07-09,0.0
10292,Cumulative number of suspected Ebola deaths,Spain,2015-07-09,0.0
10293,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-07-09,0.0
10294,Cumulative number of confirmed Ebola deaths,United States of America,2015-07-09,1.0
10295,Cumulative number of probable Ebola deaths,United States of America,2015-07-09,0.0
10296,Cumulative number of suspected Ebola deaths,United States of America,2015-07-09,0.0
10297,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-07-09,1.0
10298,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-07-10,3751.0
10299,Cumulative number of confirmed Ebola cases,Guinea,2015-07-10,3293.0
10300,Cumulative number of probable Ebola cases,Guinea,2015-07-10,450.0
10301,Cumulative number of suspected Ebola cases,Guinea,2015-07-10,8.0
10302,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-07-10,2505.0
10303,Cumulative number of confirmed Ebola deaths,Guinea,2015-07-10,2055.0
10304,Cumulative number of probable Ebola deaths,Guinea,2015-07-10,450.0
10305,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-07-10,10666.0
10306,Cumulative number of confirmed Ebola cases,Liberia,2015-07-10,3151.0
10307,Cumulative number of probable Ebola cases,Liberia,2015-07-10,1879.0
10308,Cumulative number of suspected Ebola cases,Liberia,2015-07-10,5636.0
10309,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-07-10,4806.0
10310,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-07-10,13177.0
10311,Cumulative number of confirmed Ebola cases,Sierra Leone,2015-07-10,8676.0
10312,Cumulative number of probable Ebola cases,Sierra Leone,2015-07-10,287.0
10313,Cumulative number of suspected Ebola cases,Sierra Leone,2015-07-10,4214.0
10314,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-07-10,3941.0
10315,Cumulative number of confirmed Ebola deaths,Sierra Leone,2015-07-10,3575.0
10316,Cumulative number of probable Ebola deaths,Sierra Leone,2015-07-10,208.0
10317,Cumulative number of suspected Ebola deaths,Sierra Leone,2015-07-10,158.0
10323,Cumulative number of confirmed Ebola cases,Italy,2015-07-10,1.0
10324,Cumulative number of probable Ebola cases,Italy,2015-07-10,0.0
10325,Cumulative number of suspected Ebola cases,Italy,2015-07-10,0.0
10326,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-07-10,0.0
10327,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-07-10,1.0
10328,Cumulative number of confirmed Ebola cases,United Kingdom,2015-07-10,1.0
10329,Cumulative number of probable Ebola cases,United Kingdom,2015-07-10,0.0
10330,Cumulative number of suspected Ebola cases,United Kingdom,2015-07-10,0.0
